tour,code_departement,departement,code_nuance,nuance,voix
1,54,MEURTHE ET MOSELLE,SOC,Socialiste,78890
1,54,MEURTHE ET MOSELLE,UDFD,UDF-Mouvement Démocrate,20669
1,54,MEURTHE ET MOSELLE,UMP,Union pour un Mouvement Populaire,114256
1,54,MEURTHE ET MOSELLE,VEC,Les Verts,5770
1,54,MEURTHE ET MOSELLE,abstentions,abstentions,213220
1,54,MEURTHE ET MOSELLE,blancs_nuls,blancs_nuls,4324
1,55,MEUSE,COM,Communiste,1560
1,55,MEUSE,CPNT,Chasse Pêche Nature Traditions,0
1,55,MEUSE,DIV,Divers,1711
1,55,MEUSE,DVD,Divers droite,5239
1,55,MEUSE,DVG,Divers gauche,0
1,55,MEUSE,ECO,Ecologiste,695
1,55,MEUSE,EXD,Extrême droite,500
1,55,MEUSE,EXG,Extrême gauche,3447
1,55,MEUSE,FN,Front national,5044
1,55,MEUSE,MAJ,Majorité présidentielle,0
1,55,MEUSE,MPF,Mouvement pour la France,821
1,55,MEUSE,RDG,Radical de gauche,0
1,55,MEUSE,REG,Régionaliste,0
1,55,MEUSE,SOC,Socialiste,23839
1,55,MEUSE,UDFD,UDF-Mouvement Démocrate,9274
1,55,MEUSE,UMP,Union pour un Mouvement Populaire,27489
1,55,MEUSE,VEC,Les Verts,2292
1,55,MEUSE,abstentions,abstentions,57917
1,55,MEUSE,blancs_nuls,blancs_nuls,1898
1,56,MORBIHAN,COM,Communiste,16817
1,56,MORBIHAN,CPNT,Chasse Pêche Nature Traditions,1705
1,56,MORBIHAN,DIV,Divers,7032
1,56,MORBIHAN,DVD,Divers droite,18841
1,56,MORBIHAN,DVG,Divers gauche,2566
1,56,MORBIHAN,ECO,Ecologiste,1194
1,56,MORBIHAN,EXD,Extrême droite,692
1,56,MORBIHAN,EXG,Extrême gauche,8249
1,56,MORBIHAN,FN,Front national,10157
1,56,MORBIHAN,MAJ,Majorité présidentielle,7346
1,56,MORBIHAN,MPF,Mouvement pour la France,3254
1,56,MORBIHAN,RDG,Radical de gauche,0
1,56,MORBIHAN,REG,Régionaliste,2377
1,56,MORBIHAN,SOC,Socialiste,99850
1,56,MORBIHAN,UDFD,UDF-Mouvement Démocrate,13342
1,56,MORBIHAN,UMP,Union pour un Mouvement Populaire,136883
1,56,MORBIHAN,VEC,Les Verts,10490
1,56,MORBIHAN,abstentions,abstentions,188986
1,56,MORBIHAN,blancs_nuls,blancs_nuls,7078
1,57,MOSELLE,COM,Communiste,8835
1,57,MOSELLE,CPNT,Chasse Pêche Nature Traditions,0
1,57,MOSELLE,DIV,Divers,2846
1,57,MOSELLE,DVD,Divers droite,11424
1,57,MOSELLE,DVG,Divers gauche,150
1,57,MOSELLE,ECO,Ecologiste,4977
1,57,MOSELLE,EXD,Extrême droite,3570
1,57,MOSELLE,EXG,Extrême gauche,13324
1,57,MOSELLE,FN,Front national,21452
1,57,MOSELLE,MAJ,Majorité présidentielle,0
1,57,MOSELLE,MPF,Mouvement pour la France,4646
1,57,MOSELLE,RDG,Radical de gauche,2796
1,57,MOSELLE,REG,Régionaliste,0
1,57,MOSELLE,SOC,Socialiste,85436
1,57,MOSELLE,UDFD,UDF-Mouvement Démocrate,30087
1,57,MOSELLE,UMP,Union pour un Mouvement Populaire,177061
1,57,MOSELLE,VEC,Les Verts,8187
1,57,MOSELLE,abstentions,abstentions,358822
1,57,MOSELLE,blancs_nuls,blancs_nuls,8452
1,58,NIEVRE,COM,Communiste,4645
1,58,NIEVRE,CPNT,Chasse Pêche Nature Traditions,465
1,58,NIEVRE,DIV,Divers,455
1,58,NIEVRE,DVD,Divers droite,0
1,58,NIEVRE,DVG,Divers gauche,0
1,58,NIEVRE,ECO,Ecologiste,353
1,58,NIEVRE,EXD,Extrême droite,395
1,58,NIEVRE,EXG,Extrême gauche,3525
1,58,NIEVRE,FN,Front national,4629
1,58,NIEVRE,MAJ,Majorité présidentielle,0
1,58,NIEVRE,MPF,Mouvement pour la France,1706
1,58,NIEVRE,RDG,Radical de gauche,0
1,58,NIEVRE,REG,Régionaliste,0
1,58,NIEVRE,SOC,Socialiste,42529
1,58,NIEVRE,UDFD,UDF-Mouvement Démocrate,5031
1,58,NIEVRE,UMP,Union pour un Mouvement Populaire,35372
1,58,NIEVRE,VEC,Les Verts,3068
1,58,NIEVRE,abstentions,abstentions,65463
1,58,NIEVRE,blancs_nuls,blancs_nuls,2077
1,59,NORD,COM,Communiste,93223
1,59,NORD,CPNT,Chasse Pêche Nature Traditions,11625
1,59,NORD,DIV,Divers,3933
1,59,NORD,DVD,Divers droite,38029
1,59,NORD,DVG,Divers gauche,18047
1,59,NORD,ECO,Ecologiste,10751
1,59,NORD,EXD,Extrême droite,4943
1,59,NORD,EXG,Extrême gauche,37578
1,59,NORD,FN,Front national,61236
1,59,NORD,MAJ,Majorité présidentielle,12982
1,59,NORD,MPF,Mouvement pour la France,4526
1,59,NORD,RDG,Radical de gauche,7913
1,59,NORD,REG,Régionaliste,0
1,59,NORD,SOC,Socialiste,254801
1,59,NORD,UDFD,UDF-Mouvement Démocrate,68870
1,59,NORD,UMP,Union pour un Mouvement Populaire,354459
1,59,NORD,VEC,Les Verts,27570
1,59,NORD,abstentions,abstentions,753892
1,59,NORD,blancs_nuls,blancs_nuls,20748
1,60,OISE,COM,Communiste,21939
1,60,OISE,CPNT,Chasse Pêche Nature Traditions,2775
1,60,OISE,DIV,Divers,7084
1,60,OISE,DVD,Divers droite,0
1,60,OISE,DVG,Divers gauche,221
1,60,OISE,ECO,Ecologiste,1232
1,60,OISE,EXD,Extrême droite,1013
1,60,OISE,EXG,Extrême gauche,11123
1,60,OISE,FN,Front national,20883
1,60,OISE,MAJ,Majorité présidentielle,144
1,60,OISE,MPF,Mouvement pour la France,6331
1,60,OISE,RDG,Radical de gauche,3557
1,60,OISE,REG,Régionaliste,0
1,60,OISE,SOC,Socialiste,65302
1,60,OISE,UDFD,UDF-Mouvement Démocrate,16993
1,60,OISE,UMP,Union pour un Mouvement Populaire,147926
1,60,OISE,VEC,Les Verts,6722
1,60,OISE,abstentions,abstentions,219705
1,60,OISE,blancs_nuls,blancs_nuls,6268
1,61,ORNE,COM,Communiste,1592
1,61,ORNE,CPNT,Chasse Pêche Nature Traditions,1756
1,61,ORNE,DIV,Divers,1330
1,61,ORNE,DVD,Divers droite,0
1,61,ORNE,DVG,Divers gauche,13628
1,61,ORNE,ECO,Ecologiste,0
1,61,ORNE,EXD,Extrême droite,0
1,61,ORNE,EXG,Extrême gauche,3715
1,61,ORNE,FN,Front national,6121
1,61,ORNE,MAJ,Majorité présidentielle,0
1,61,ORNE,MPF,Mouvement pour la France,1894
1,61,ORNE,RDG,Radical de gauche,0
1,61,ORNE,REG,Régionaliste,0
1,61,ORNE,SOC,Socialiste,19910
1,61,ORNE,UDFD,UDF-Mouvement Démocrate,11729
1,61,ORNE,UMP,Union pour un Mouvement Populaire,68297
1,61,ORNE,VEC,Les Verts,4014
1,61,ORNE,abstentions,abstentions,80388
1,61,ORNE,blancs_nuls,blancs_nuls,2551
1,62,PAS DE CALAIS,COM,Communiste,42176
1,62,PAS DE CALAIS,CPNT,Chasse Pêche Nature Traditions,16523
1,62,PAS DE CALAIS,DIV,Divers,9445
1,62,PAS DE CALAIS,DVD,Divers droite,12063
1,62,PAS DE CALAIS,DVG,Divers gauche,654
1,62,PAS DE CALAIS,ECO,Ecologiste,4532
1,62,PAS DE CALAIS,EXD,Extrême droite,2421
1,62,PAS DE CALAIS,EXG,Extrême gauche,27199
1,62,PAS DE CALAIS,FN,Front national,47256
1,62,PAS DE CALAIS,MAJ,Majorité présidentielle,7384
1,62,PAS DE CALAIS,MPF,Mouvement pour la France,3685
1,62,PAS DE CALAIS,RDG,Radical de gauche,0
1,62,PAS DE CALAIS,REG,Régionaliste,0
1,62,PAS DE CALAIS,SOC,Socialiste,235759
1,62,PAS DE CALAIS,UDFD,UDF-Mouvement Démocrate,28487
1,62,PAS DE CALAIS,UMP,Union pour un Mouvement Populaire,191602
1,62,PAS DE CALAIS,VEC,Les Verts,15309
1,62,PAS DE CALAIS,abstentions,abstentions,420258
1,62,PAS DE CALAIS,blancs_nuls,blancs_nuls,16727
1,63,PUY DE DOME,COM,Communiste,27472
1,63,PUY DE DOME,CPNT,Chasse Pêche Nature Traditions,848
1,63,PUY DE DOME,DIV,Divers,2643
1,63,PUY DE DOME,DVD,Divers droite,145
1,63,PUY DE DOME,DVG,Divers gauche,5663
1,63,PUY DE DOME,ECO,Ecologiste,2269
1,63,PUY DE DOME,EXD,Extrême droite,421
1,63,PUY DE DOME,EXG,Extrême gauche,11295
1,63,PUY DE DOME,FN,Front national,7210
1,63,PUY DE DOME,MAJ,Majorité présidentielle,0
1,63,PUY DE DOME,MPF,Mouvement pour la France,3751
1,63,PUY DE DOME,RDG,Radical de gauche,0
1,63,PUY DE DOME,REG,Régionaliste,0
1,63,PUY DE DOME,SOC,Socialiste,87649
1,63,PUY DE DOME,UDFD,UDF-Mouvement Démocrate,23145
1,63,PUY DE DOME,UMP,Union pour un Mouvement Populaire,91595
1,63,PUY DE DOME,VEC,Les Verts,6458
1,63,PUY DE DOME,abstentions,abstentions,169490
1,63,PUY DE DOME,blancs_nuls,blancs_nuls,5178
1,64,PYRENEES ATLANTIQUES,COM,Communiste,8388
1,64,PYRENEES ATLANTIQUES,CPNT,Chasse Pêche Nature Traditions,5220
1,64,PYRENEES ATLANTIQUES,DIV,Divers,2379
1,64,PYRENEES ATLANTIQUES,DVD,Divers droite,151
1,64,PYRENEES ATLANTIQUES,DVG,Divers gauche,0
1,64,PYRENEES ATLANTIQUES,ECO,Ecologiste,1479
1,64,PYRENEES ATLANTIQUES,EXD,Extrême droite,0
1,64,PYRENEES ATLANTIQUES,EXG,Extrême gauche,7940
1,64,PYRENEES ATLANTIQUES,FN,Front national,6511
1,64,PYRENEES ATLANTIQUES,MAJ,Majorité présidentielle,0
1,64,PYRENEES ATLANTIQUES,MPF,Mouvement pour la France,873
1,64,PYRENEES ATLANTIQUES,RDG,Radical de gauche,0
1,64,PYRENEES ATLANTIQUES,REG,Régionaliste,10781
1,64,PYRENEES ATLANTIQUES,SOC,Socialiste,86868
1,64,PYRENEES ATLANTIQUES,UDFD,UDF-Mouvement Démocrate,59318
1,64,PYRENEES ATLANTIQUES,UMP,Union pour un Mouvement Populaire,108177
1,64,PYRENEES ATLANTIQUES,VEC,Les Verts,7651
1,64,PYRENEES ATLANTIQUES,abstentions,abstentions,167587
1,64,PYRENEES ATLANTIQUES,blancs_nuls,blancs_nuls,4618
1,65,HAUTES PYRENEES,COM,Communiste,5904
1,65,HAUTES PYRENEES,CPNT,Chasse Pêche Nature Traditions,0
1,65,HAUTES PYRENEES,DIV,Divers,623
1,65,HAUTES PYRENEES,DVD,Divers droite,0
1,65,HAUTES PYRENEES,DVG,Divers gauche,2012
1,65,HAUTES PYRENEES,ECO,Ecologiste,946
1,65,HAUTES PYRENEES,EXD,Extrême droite,567
1,65,HAUTES PYRENEES,EXG,Extrême gauche,4207
1,65,HAUTES PYRENEES,FN,Front national,3053
1,65,HAUTES PYRENEES,MAJ,Majorité présidentielle,651
1,65,HAUTES PYRENEES,MPF,Mouvement pour la France,0
1,65,HAUTES PYRENEES,RDG,Radical de gauche,16356
1,65,HAUTES PYRENEES,REG,Régionaliste,0
1,65,HAUTES PYRENEES,SOC,Socialiste,27668
1,65,HAUTES PYRENEES,UDFD,UDF-Mouvement Démocrate,12581
1,65,HAUTES PYRENEES,UMP,Union pour un Mouvement Populaire,34604
1,65,HAUTES PYRENEES,VEC,Les Verts,2664
1,65,HAUTES PYRENEES,abstentions,abstentions,62204
1,65,HAUTES PYRENEES,blancs_nuls,blancs_nuls,2621
1,66,PYRENEES ORIENTALES,COM,Communiste,16472
1,66,PYRENEES ORIENTALES,CPNT,Chasse Pêche Nature Traditions,2204
1,66,PYRENEES ORIENTALES,DIV,Divers,1637
1,66,PYRENEES ORIENTALES,DVD,Divers droite,1245
1,66,PYRENEES ORIENTALES,DVG,Divers gauche,10072
1,66,PYRENEES ORIENTALES,ECO,Ecologiste,2408
1,66,PYRENEES ORIENTALES,EXD,Extrême droite,624
1,66,PYRENEES ORIENTALES,EXG,Extrême gauche,5692
1,66,PYRENEES ORIENTALES,FN,Front national,10727
1,66,PYRENEES ORIENTALES,MAJ,Majorité présidentielle,0
1,66,PYRENEES ORIENTALES,MPF,Mouvement pour la France,1983
1,66,PYRENEES ORIENTALES,RDG,Radical de gauche,0
1,66,PYRENEES ORIENTALES,REG,Régionaliste,2794
1,66,PYRENEES ORIENTALES,SOC,Socialiste,39344
1,66,PYRENEES ORIENTALES,UDFD,UDF-Mouvement Démocrate,10879
1,66,PYRENEES ORIENTALES,UMP,Union pour un Mouvement Populaire,84373
1,66,PYRENEES ORIENTALES,VEC,Les Verts,2617
1,66,PYRENEES ORIENTALES,abstentions,abstentions,119517
1,66,PYRENEES ORIENTALES,blancs_nuls,blancs_nuls,4063
1,67,BAS RHIN,COM,Communiste,2207
1,67,BAS RHIN,CPNT,Chasse Pêche Nature Traditions,0
1,67,BAS RHIN,DIV,Divers,5542
1,67,BAS RHIN,DVD,Divers droite,4125
1,67,BAS RHIN,DVG,Divers gauche,818
1,67,BAS RHIN,ECO,Ecologiste,6683
1,67,BAS RHIN,EXD,Extrême droite,2683
1,67,BAS RHIN,EXG,Extrême gauche,9688
1,67,BAS RHIN,FN,Front national,22574
1,67,BAS RHIN,MAJ,Majorité présidentielle,0
1,67,BAS RHIN,MPF,Mouvement pour la France,516
1,67,BAS RHIN,RDG,Radical de gauche,0
1,67,BAS RHIN,REG,Régionaliste,0
1,67,BAS RHIN,SOC,Socialiste,54441
1,67,BAS RHIN,UDFD,UDF-Mouvement Démocrate,49936
1,67,BAS RHIN,UMP,Union pour un Mouvement Populaire,219421
1,67,BAS RHIN,VEC,Les Verts,16923
1,67,BAS RHIN,abstentions,abstentions,320754
1,67,BAS RHIN,blancs_nuls,blancs_nuls,7333
1,68,HAUT RHIN,COM,Communiste,1438
1,68,HAUT RHIN,CPNT,Chasse Pêche Nature Traditions,0
1,68,HAUT RHIN,DIV,Divers,4044
1,68,HAUT RHIN,DVD,Divers droite,14758
1,68,HAUT RHIN,DVG,Divers gauche,1375
1,68,HAUT RHIN,ECO,Ecologiste,6170
1,68,HAUT RHIN,EXD,Extrême droite,605
1,68,HAUT RHIN,EXG,Extrême gauche,5388
1,68,HAUT RHIN,FN,Front national,16651
1,68,HAUT RHIN,MAJ,Majorité présidentielle,19341
1,68,HAUT RHIN,MPF,Mouvement pour la France,2277
1,68,HAUT RHIN,RDG,Radical de gauche,677
1,68,HAUT RHIN,REG,Régionaliste,891
1,68,HAUT RHIN,SOC,Socialiste,45256
1,68,HAUT RHIN,UDFD,UDF-Mouvement Démocrate,24119
1,68,HAUT RHIN,UMP,Union pour un Mouvement Populaire,125787
1,68,HAUT RHIN,VEC,Les Verts,11106
1,68,HAUT RHIN,abstentions,abstentions,223290
1,68,HAUT RHIN,blancs_nuls,blancs_nuls,5864
1,69,RHONE,COM,Communiste,17468
1,69,RHONE,CPNT,Chasse Pêche Nature Traditions,0
1,69,RHONE,DIV,Divers,6681
1,69,RHONE,DVD,Divers droite,6584
1,69,RHONE,DVG,Divers gauche,4691
1,69,RHONE,ECO,Ecologiste,4115
1,69,RHONE,EXD,Extrême droite,1387
1,69,RHONE,EXG,Extrême gauche,21151
1,69,RHONE,FN,Front national,29791
1,69,RHONE,MAJ,Majorité présidentielle,123
1,69,RHONE,MPF,Mouvement pour la France,8581
1,69,RHONE,RDG,Radical de gauche,8709
1,69,RHONE,REG,Régionaliste,0
1,69,RHONE,SOC,Socialiste,133861
1,69,RHONE,UDFD,UDF-Mouvement Démocrate,65155
1,69,RHONE,UMP,Union pour un Mouvement Populaire,284047
1,69,RHONE,VEC,Les Verts,21655
1,69,RHONE,abstentions,abstentions,424574
1,69,RHONE,blancs_nuls,blancs_nuls,6788
1,70,HAUTE SAONE,COM,Communiste,2562
1,70,HAUTE SAONE,CPNT,Chasse Pêche Nature Traditions,1844
1,70,HAUTE SAONE,DIV,Divers,365
1,70,HAUTE SAONE,DVD,Divers droite,0
1,70,HAUTE SAONE,DVG,Divers gauche,231
1,70,HAUTE SAONE,ECO,Ecologiste,955
1,70,HAUTE SAONE,EXD,Extrême droite,195
1,70,HAUTE SAONE,EXG,Extrême gauche,4001
1,70,HAUTE SAONE,FN,Front national,7359
1,70,HAUTE SAONE,MAJ,Majorité présidentielle,0
1,70,HAUTE SAONE,MPF,Mouvement pour la France,844
1,70,HAUTE SAONE,RDG,Radical de gauche,0
1,70,HAUTE SAONE,REG,Régionaliste,0
1,70,HAUTE SAONE,SOC,Socialiste,31821
1,70,HAUTE SAONE,UDFD,UDF-Mouvement Démocrate,4541
1,70,HAUTE SAONE,UMP,Union pour un Mouvement Populaire,54333
1,70,HAUTE SAONE,VEC,Les Verts,3313
1,70,HAUTE SAONE,abstentions,abstentions,64580
1,70,HAUTE SAONE,blancs_nuls,blancs_nuls,2907
1,71,SAONE ET LOIRE,COM,Communiste,5150
1,71,SAONE ET LOIRE,CPNT,Chasse Pêche Nature Traditions,0
1,71,SAONE ET LOIRE,DIV,Divers,37
1,71,SAONE ET LOIRE,DVD,Divers droite,0
1,71,SAONE ET LOIRE,DVG,Divers gauche,2044
1,71,SAONE ET LOIRE,ECO,Ecologiste,1218
1,71,SAONE ET LOIRE,EXD,Extrême droite,626
1,71,SAONE ET LOIRE,EXG,Extrême gauche,7390
1,71,SAONE ET LOIRE,FN,Front national,9064
1,71,SAONE ET LOIRE,MAJ,Majorité présidentielle,0
1,71,SAONE ET LOIRE,MPF,Mouvement pour la France,2986
1,71,SAONE ET LOIRE,RDG,Radical de gauche,13304
1,71,SAONE ET LOIRE,REG,Régionaliste,0
1,71,SAONE ET LOIRE,SOC,Socialiste,75815
1,71,SAONE ET LOIRE,UDFD,UDF-Mouvement Démocrate,15303
1,71,SAONE ET LOIRE,UMP,Union pour un Mouvement Populaire,111778
1,71,SAONE ET LOIRE,VEC,Les Verts,5032
1,71,SAONE ET LOIRE,abstentions,abstentions,155910
1,71,SAONE ET LOIRE,blancs_nuls,blancs_nuls,4609
1,72,SARTHE,COM,Communiste,7061
1,72,SARTHE,CPNT,Chasse Pêche Nature Traditions,1885
1,72,SARTHE,DIV,Divers,2027
1,72,SARTHE,DVD,Divers droite,0
1,72,SARTHE,DVG,Divers gauche,10
1,72,SARTHE,ECO,Ecologiste,1012
1,72,SARTHE,EXD,Extrême droite,728
1,72,SARTHE,EXG,Extrême gauche,9204
1,72,SARTHE,FN,Front national,7469
1,72,SARTHE,MAJ,Majorité présidentielle,0
1,72,SARTHE,MPF,Mouvement pour la France,3921
1,72,SARTHE,RDG,Radical de gauche,0
1,72,SARTHE,REG,Régionaliste,0
1,72,SARTHE,SOC,Socialiste,70872
1,72,SARTHE,UDFD,UDF-Mouvement Démocrate,12907
1,72,SARTHE,UMP,Union pour un Mouvement Populaire,115552
1,72,SARTHE,VEC,Les Verts,7421
1,72,SARTHE,abstentions,abstentions,156106
1,72,SARTHE,blancs_nuls,blancs_nuls,6338
1,73,SAVOIE,COM,Communiste,4975
1,73,SAVOIE,CPNT,Chasse Pêche Nature Traditions,0
1,73,SAVOIE,DIV,Divers,2097
1,73,SAVOIE,DVD,Divers droite,3160
1,73,SAVOIE,DVG,Divers gauche,0
1,73,SAVOIE,ECO,Ecologiste,997
1,73,SAVOIE,EXD,Extrême droite,417
1,73,SAVOIE,EXG,Extrême gauche,5750
1,73,SAVOIE,FN,Front national,7207
1,73,SAVOIE,MAJ,Majorité présidentielle,0
1,73,SAVOIE,MPF,Mouvement pour la France,1699
1,73,SAVOIE,RDG,Radical de gauche,0
1,73,SAVOIE,REG,Régionaliste,27
1,73,SAVOIE,SOC,Socialiste,37339
1,73,SAVOIE,UDFD,UDF-Mouvement Démocrate,15078
1,73,SAVOIE,UMP,Union pour un Mouvement Populaire,80555
1,73,SAVOIE,VEC,Les Verts,7650
1,73,SAVOIE,abstentions,abstentions,120194
1,73,SAVOIE,blancs_nuls,blancs_nuls,2398
1,74,HAUTE SAVOIE,COM,Communiste,4453
1,74,HAUTE SAVOIE,CPNT,Chasse Pêche Nature Traditions,581
1,74,HAUTE SAVOIE,DIV,Divers,4293
1,74,HAUTE SAVOIE,DVD,Divers droite,21343
1,74,HAUTE SAVOIE,DVG,Divers gauche,0
1,74,HAUTE SAVOIE,ECO,Ecologiste,5049
1,74,HAUTE SAVOIE,EXD,Extrême droite,313
1,74,HAUTE SAVOIE,EXG,Extrême gauche,5501
1,74,HAUTE SAVOIE,FN,Front national,12378
1,74,HAUTE SAVOIE,MAJ,Majorité présidentielle,12732
1,74,HAUTE SAVOIE,MPF,Mouvement pour la France,2845
1,74,HAUTE SAVOIE,RDG,Radical de gauche,537
1,74,HAUTE SAVOIE,REG,Régionaliste,112
1,74,HAUTE SAVOIE,SOC,Socialiste,48668
1,74,HAUTE SAVOIE,UDFD,UDF-Mouvement Démocrate,18700
1,74,HAUTE SAVOIE,UMP,Union pour un Mouvement Populaire,113627
1,74,HAUTE SAVOIE,VEC,Les Verts,11090
1,74,HAUTE SAVOIE,abstentions,abstentions,210634
1,74,HAUTE SAVOIE,blancs_nuls,blancs_nuls,4207
1,75,PARIS,COM,Communiste,20122
1,75,PARIS,CPNT,Chasse Pêche Nature Traditions,0
1,75,PARIS,DIV,Divers,7173
1,75,PARIS,DVD,Divers droite,19425
1,75,PARIS,DVG,Divers gauche,7829
1,75,PARIS,ECO,Ecologiste,3465
1,75,PARIS,EXD,Extrême droite,2786
1,75,PARIS,EXG,Extrême gauche,26221
1,75,PARIS,FN,Front national,20458
1,75,PARIS,MAJ,Majorité présidentielle,3084
1,75,PARIS,MPF,Mouvement pour la France,2883
1,75,PARIS,RDG,Radical de gauche,4385
1,75,PARIS,REG,Régionaliste,0
1,75,PARIS,SOC,Socialiste,196696
1,75,PARIS,UDFD,UDF-Mouvement Démocrate,93080
1,75,PARIS,UMP,Union pour un Mouvement Populaire,307219
1,75,PARIS,VEC,Les Verts,59647
1,75,PARIS,abstentions,abstentions,466521
1,75,PARIS,blancs_nuls,blancs_nuls,6931
1,76,SEINE MARITIME,COM,Communiste,44167
1,76,SEINE MARITIME,CPNT,Chasse Pêche Nature Traditions,4527
1,76,SEINE MARITIME,DIV,Divers,3460
1,76,SEINE MARITIME,DVD,Divers droite,2941
1,76,SEINE MARITIME,DVG,Divers gauche,1255
1,76,SEINE MARITIME,ECO,Ecologiste,1463
1,76,SEINE MARITIME,EXD,Extrême droite,3019
1,76,SEINE MARITIME,EXG,Extrême gauche,19961
1,76,SEINE MARITIME,FN,Front national,21797
1,76,SEINE MARITIME,MAJ,Majorité présidentielle,10266
1,76,SEINE MARITIME,MPF,Mouvement pour la France,4114
1,76,SEINE MARITIME,RDG,Radical de gauche,3850
1,76,SEINE MARITIME,REG,Régionaliste,0
1,76,SEINE MARITIME,SOC,Socialiste,156707
1,76,SEINE MARITIME,UDFD,UDF-Mouvement Démocrate,29869
1,76,SEINE MARITIME,UMP,Union pour un Mouvement Populaire,203874
1,76,SEINE MARITIME,VEC,Les Verts,14878
1,76,SEINE MARITIME,abstentions,abstentions,340942
1,76,SEINE MARITIME,blancs_nuls,blancs_nuls,10205
1,77,SEINE ET MARNE,COM,Communiste,14307
1,77,SEINE ET MARNE,CPNT,Chasse Pêche Nature Traditions,1102
1,77,SEINE ET MARNE,DIV,Divers,2886
1,77,SEINE ET MARNE,DVD,Divers droite,10917
1,77,SEINE ET MARNE,DVG,Divers gauche,10801
1,77,SEINE ET MARNE,ECO,Ecologiste,3595
1,77,SEINE ET MARNE,EXD,Extrême droite,2755
1,77,SEINE ET MARNE,EXG,Extrême gauche,14817
1,77,SEINE ET MARNE,FN,Front national,22493
1,77,SEINE ET MARNE,MAJ,Majorité présidentielle,0
1,77,SEINE ET MARNE,MPF,Mouvement pour la France,4511
1,77,SEINE ET MARNE,RDG,Radical de gauche,177
1,77,SEINE ET MARNE,REG,Régionaliste,0
1,77,SEINE ET MARNE,SOC,Socialiste,97915
1,77,SEINE ET MARNE,UDFD,UDF-Mouvement Démocrate,37999
1,77,SEINE ET MARNE,UMP,Union pour un Mouvement Populaire,219567
1,77,SEINE ET MARNE,VEC,Les Verts,14789
1,77,SEINE ET MARNE,abstentions,abstentions,340870
1,77,SEINE ET MARNE,blancs_nuls,blancs_nuls,6889
1,78,YVELINES,COM,Communiste,16574
1,78,YVELINES,CPNT,Chasse Pêche Nature Traditions,0
1,78,YVELINES,DIV,Divers,6687
1,78,YVELINES,DVD,Divers droite,3747
1,78,YVELINES,DVG,Divers gauche,11477
1,78,YVELINES,ECO,Ecologiste,4880
1,78,YVELINES,EXD,Extrême droite,2836
1,78,YVELINES,EXG,Extrême gauche,14412
1,78,YVELINES,FN,Front national,21499
1,78,YVELINES,MAJ,Majorité présidentielle,25278
1,78,YVELINES,MPF,Mouvement pour la France,9289
1,78,YVELINES,RDG,Radical de gauche,0
1,78,YVELINES,REG,Régionaliste,0
1,78,YVELINES,SOC,Socialiste,99282
1,78,YVELINES,UDFD,UDF-Mouvement Démocrate,59567
1,78,YVELINES,UMP,Union pour un Mouvement Populaire,254201
1,78,YVELINES,VEC,Les Verts,18659
1,78,YVELINES,abstentions,abstentions,349460
1,78,YVELINES,blancs_nuls,blancs_nuls,7489
1,79,DEUX SEVRES,COM,Communiste,1243
1,79,DEUX SEVRES,CPNT,Chasse Pêche Nature Traditions,458
1,79,DEUX SEVRES,DIV,Divers,1967
1,79,DEUX SEVRES,DVD,Divers droite,0
1,79,DEUX SEVRES,DVG,Divers gauche,0
1,79,DEUX SEVRES,ECO,Ecologiste,880
1,79,DEUX SEVRES,EXD,Extrême droite,0
1,79,DEUX SEVRES,EXG,Extrême gauche,5312
1,79,DEUX SEVRES,FN,Front national,3664
1,79,DEUX SEVRES,MAJ,Majorité présidentielle,0
1,79,DEUX SEVRES,MPF,Mouvement pour la France,4292
1,79,DEUX SEVRES,RDG,Radical de gauche,0
1,79,DEUX SEVRES,REG,Régionaliste,0
1,79,DEUX SEVRES,SOC,Socialiste,65456
1,79,DEUX SEVRES,UDFD,UDF-Mouvement Démocrate,10346
1,79,DEUX SEVRES,UMP,Union pour un Mouvement Populaire,69105
1,79,DEUX SEVRES,VEC,Les Verts,5664
1,79,DEUX SEVRES,abstentions,abstentions,97321
1,79,DEUX SEVRES,blancs_nuls,blancs_nuls,4157
1,80,SOMME,COM,Communiste,6082
1,80,SOMME,CPNT,Chasse Pêche Nature Traditions,10542
1,80,SOMME,DIV,Divers,1578
1,80,SOMME,DVD,Divers droite,1153
1,80,SOMME,DVG,Divers gauche,17545
1,80,SOMME,ECO,Ecologiste,365
1,80,SOMME,EXD,Extrême droite,1351
1,80,SOMME,EXG,Extrême gauche,8892
1,80,SOMME,FN,Front national,13903
1,80,SOMME,MAJ,Majorité présidentielle,45502
1,80,SOMME,MPF,Mouvement pour la France,2328
1,80,SOMME,RDG,Radical de gauche,452
1,80,SOMME,REG,Régionaliste,0
1,80,SOMME,SOC,Socialiste,67362
1,80,SOMME,UDFD,UDF-Mouvement Démocrate,11833
1,80,SOMME,UMP,Union pour un Mouvement Populaire,57599
1,80,SOMME,VEC,Les Verts,5520
1,80,SOMME,abstentions,abstentions,153230
1,80,SOMME,blancs_nuls,blancs_nuls,5975
1,81,TARN,COM,Communiste,8157
1,81,TARN,CPNT,Chasse Pêche Nature Traditions,2866
1,81,TARN,DIV,Divers,1246
1,81,TARN,DVD,Divers droite,12936
1,81,TARN,DVG,Divers gauche,4237
1,81,TARN,ECO,Ecologiste,1850
1,81,TARN,EXD,Extrême droite,663
